Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Dielectric,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search
C_CGA2B2NP02A121J050BA,C,120 pF,capacitor_footprints:C_0402_1005Metric,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=CGA2B2NP02A121J050BA,CAP SMD 120 pF C0G (NP0) 5% 0402 100V,TDK,CGA2B2NP02A121J050BA,C0G (NP0),5%,100V,0402,1005,CGA2B2NP02A,https://www.trustedparts.com/en/search/CGA2B2NP02A121J050BA
C_GCM1555C1H131FA16D,C,130 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H131FA16-01.pdf,CAP SMD 130 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H131FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H131FA16D
C_GCM1555C1H131FA16J,C,130 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H131FA16-01.pdf,CAP SMD 130 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H131FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H131FA16J
C_GCM1555C1H151FA16D,C,150 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H151FA16-01.pdf,CAP SMD 150 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H151FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H151FA16D
C_GCM1555C1H151FA16J,C,150 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H151FA16-01.pdf,CAP SMD 150 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H151FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H151FA16J
C_CGA2B2NP02A151J050BA,C,150 pF,capacitor_footprints:C_0402_1005Metric,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=CGA2B2NP02A151J050BA,CAP SMD 150 pF C0G (NP0) 5% 0402 100V,TDK,CGA2B2NP02A151J050BA,C0G (NP0),5%,100V,0402,1005,CGA2B2NP02A,https://www.trustedparts.com/en/search/CGA2B2NP02A151J050BA
C_GCM1555C1H161FA16D,C,160 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H161FA16-01.pdf,CAP SMD 160 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H161FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H161FA16D
C_GCM1555C1H161FA16J,C,160 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H161FA16-01.pdf,CAP SMD 160 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H161FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H161FA16J
C_GCM1555C1H181FA16D,C,180 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H181FA16-01.pdf,CAP SMD 180 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H181FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H181FA16D
C_GCM1555C1H181FA16J,C,180 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H181FA16-01.pdf,CAP SMD 180 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H181FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H181FA16J
C_CGA2B2NP02A181J050BA,C,180 pF,capacitor_footprints:C_0402_1005Metric,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=CGA2B2NP02A181J050BA,CAP SMD 180 pF C0G (NP0) 5% 0402 100V,TDK,CGA2B2NP02A181J050BA,C0G (NP0),5%,100V,0402,1005,CGA2B2NP02A,https://www.trustedparts.com/en/search/CGA2B2NP02A181J050BA
C_GCM1555C1H201FA16D,C,200 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H201FA16-01.pdf,CAP SMD 200 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H201FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H201FA16D
C_GCM1555C1H201FA16J,C,200 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H201FA16-01.pdf,CAP SMD 200 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H201FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H201FA16J
C_GCM155R71H221KA37D,C,220 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H221KA37-01.pdf,CAP SMD 220 pF X7R 10% 0402 50V,Murata Electronics,GCM155R71H221KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H221KA37D
C_GCM155R71H221KA37J,C,220 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H221KA37-01.pdf,CAP SMD 220 pF X7R 10% 0402 50V,Murata Electronics,GCM155R71H221KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H221KA37J
C_GCM1555C1H221FA16D,C,220 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H221FA16-01.pdf,CAP SMD 220 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H221FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H221FA16D
C_GCM1555C1H221FA16J,C,220 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H221FA16-01.pdf,CAP SMD 220 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H221FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H221FA16J
C_CGA2B2NP02A221J050BA,C,220 pF,capacitor_footprints:C_0402_1005Metric,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=CGA2B2NP02A221J050BA,CAP SMD 220 pF C0G (NP0) 5% 0402 100V,TDK,CGA2B2NP02A221J050BA,C0G (NP0),5%,100V,0402,1005,CGA2B2NP02A,https://www.trustedparts.com/en/search/CGA2B2NP02A221J050BA
C_GCM1555C1H241FA16D,C,240 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H241FA16-01.pdf,CAP SMD 240 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H241FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H241FA16D
C_GCM1555C1H241FA16J,C,240 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H241FA16-01.pdf,CAP SMD 240 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H241FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H241FA16J
C_GCM155R71H271KA37D,C,270 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H271KA37-01.pdf,CAP SMD 270 pF X7R 10% 0402 50V,Murata Electronics,GCM155R71H271KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H271KA37D
C_GCM155R71H271KA37J,C,270 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H271KA37-01.pdf,CAP SMD 270 pF X7R 10% 0402 50V,Murata Electronics,GCM155R71H271KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H271KA37J
C_GCM1555C1H271FA16D,C,270 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H271FA16-01.pdf,CAP SMD 270 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H271FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H271FA16D
C_GCM1555C1H271FA16J,C,270 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H271FA16-01.pdf,CAP SMD 270 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H271FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H271FA16J
C_CGA2B2NP02A271J050BA,C,270 pF,capacitor_footprints:C_0402_1005Metric,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=CGA2B2NP02A271J050BA,CAP SMD 270 pF C0G (NP0) 5% 0402 100V,TDK,CGA2B2NP02A271J050BA,C0G (NP0),5%,100V,0402,1005,CGA2B2NP02A,https://www.trustedparts.com/en/search/CGA2B2NP02A271J050BA
C_GCM1555C1H301FA16D,C,300 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H301FA16-01.pdf,CAP SMD 300 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H301FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H301FA16D
C_GCM1555C1H301FA16J,C,300 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H301FA16-01.pdf,CAP SMD 300 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H301FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H301FA16J
C_GCM155R71H331KA37D,C,330 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H331KA37-01.pdf,CAP SMD 330 pF X7R 10% 0402 50V,Murata Electronics,GCM155R71H331KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H331KA37D
C_GCM155R71H331KA37J,C,330 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H331KA37-01.pdf,CAP SMD 330 pF X7R 10% 0402 50V,Murata Electronics,GCM155R71H331KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H331KA37J
C_GCM1555C1H331FA16D,C,330 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H331FA16-01.pdf,CAP SMD 330 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H331FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H331FA16D
C_GCM1555C1H331FA16J,C,330 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H331FA16-01.pdf,CAP SMD 330 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H331FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H331FA16J
C_CGA2B2NP02A331J050BA,C,330 pF,capacitor_footprints:C_0402_1005Metric,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=CGA2B2NP02A331J050BA,CAP SMD 330 pF C0G (NP0) 5% 0402 100V,TDK,CGA2B2NP02A331J050BA,C0G (NP0),5%,100V,0402,1005,CGA2B2NP02A,https://www.trustedparts.com/en/search/CGA2B2NP02A331J050BA
C_VJ0603Y331KXBAC,C,330 pF,capacitor_footprints:C_0603_1608Metric,https://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP SMD 330 pF X7R 10% 0603 100V,Vishay,VJ0603Y331KXBAC,X7R,10%,100V,0603,1608,VJ0603Y,https://www.trustedparts.com/en/search/CL31/VJ0603Y331KXBAC
C_GCM1555C1H361FA16D,C,360 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H361FA16-01.pdf,CAP SMD 360 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H361FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H361FA16D
C_GCM1555C1H361FA16J,C,360 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H361FA16-01.pdf,CAP SMD 360 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H361FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H361FA16J
C_GCM155R71H391KA37D,C,390 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H391KA37-01.pdf,CAP SMD 390 pF X7R 10% 0402 50V,Murata Electronics,GCM155R71H391KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H391KA37D
C_GCM155R71H391KA37J,C,390 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H391KA37-01.pdf,CAP SMD 390 pF X7R 10% 0402 50V,Murata Electronics,GCM155R71H391KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H391KA37J
C_GCM1555C1H391FA16D,C,390 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H391FA16-01.pdf,CAP SMD 390 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H391FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H391FA16D
C_GCM1555C1H391FA16J,C,390 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H391FA16-01.pdf,CAP SMD 390 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H391FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H391FA16J
C_CGA2B2NP02A391J050BA,C,390 pF,capacitor_footprints:C_0402_1005Metric,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=CGA2B2NP02A391J050BA,CAP SMD 390 pF C0G (NP0) 5% 0402 100V,TDK,CGA2B2NP02A391J050BA,C0G (NP0),5%,100V,0402,1005,CGA2B2NP02A,https://www.trustedparts.com/en/search/CGA2B2NP02A391J050BA
C_VJ0603Y391KXBAC,C,390 pF,capacitor_footprints:C_0603_1608Metric,https://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP SMD 390 pF X7R 10% 0603 100V,Vishay,VJ0603Y391KXBAC,X7R,10%,100V,0603,1608,VJ0603Y,https://www.trustedparts.com/en/search/CL31/VJ0603Y391KXBAC
C_GCM1555C1H431FA16D,C,430 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H431FA16-01.pdf,CAP SMD 430 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H431FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H431FA16D
C_GCM1555C1H431FA16J,C,430 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H431FA16-01.pdf,CAP SMD 430 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H431FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H431FA16J
C_GCM155R71H471KA37D,C,470 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H471KA37-01.pdf,CAP SMD 470 pF X7R 10% 0402 50V,Murata Electronics,GCM155R71H471KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H471KA37D
C_GCM155R71H471KA37J,C,470 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H471KA37-01.pdf,CAP SMD 470 pF X7R 10% 0402 50V,Murata Electronics,GCM155R71H471KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H471KA37J
C_GCM1555C1H471FA16D,C,470 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H471FA16-01.pdf,CAP SMD 470 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H471FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H471FA16D
C_GCM1555C1H471FA16J,C,470 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H471FA16-01.pdf,CAP SMD 470 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H471FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H471FA16J
C_CGA2B2NP02A471J050BA,C,470 pF,capacitor_footprints:C_0402_1005Metric,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=CGA2B2NP02A471J050BA,CAP SMD 470 pF C0G (NP0) 5% 0402 100V,TDK,CGA2B2NP02A471J050BA,C0G (NP0),5%,100V,0402,1005,CGA2B2NP02A,https://www.trustedparts.com/en/search/CGA2B2NP02A471J050BA
C_VJ0603Y471KXBAC,C,470 pF,capacitor_footprints:C_0603_1608Metric,https://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP SMD 470 pF X7R 10% 0603 100V,Vishay,VJ0603Y471KXBAC,X7R,10%,100V,0603,1608,VJ0603Y,https://www.trustedparts.com/en/search/CL31/VJ0603Y471KXBAC
C_GCM1555C1H511FA16D,C,510 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H511FA16-01.pdf,CAP SMD 510 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H511FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H511FA16D
C_GCM1555C1H511FA16J,C,510 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H511FA16-01.pdf,CAP SMD 510 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H511FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H511FA16J
C_GCM155R71H561KA37D,C,560 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H561KA37-01.pdf,CAP SMD 560 pF X7R 10% 0402 50V,Murata Electronics,GCM155R71H561KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H561KA37D
C_GCM155R71H561KA37J,C,560 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H561KA37-01.pdf,CAP SMD 560 pF X7R 10% 0402 50V,Murata Electronics,GCM155R71H561KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H561KA37J
C_GCM1555C1H561FA16D,C,560 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H561FA16-01.pdf,CAP SMD 560 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H561FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H561FA16D
C_GCM1555C1H561FA16J,C,560 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H561FA16-01.pdf,CAP SMD 560 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H561FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H561FA16J
C_VJ0603Y561KXBAC,C,560 pF,capacitor_footprints:C_0603_1608Metric,https://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP SMD 560 pF X7R 10% 0603 100V,Vishay,VJ0603Y561KXBAC,X7R,10%,100V,0603,1608,VJ0603Y,https://www.trustedparts.com/en/search/CL31/VJ0603Y561KXBAC
C_GCM1555C1H621FA16D,C,620 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H621FA16-01.pdf,CAP SMD 620 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H621FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H621FA16D
C_GCM1555C1H621FA16J,C,620 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H621FA16-01.pdf,CAP SMD 620 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H621FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H621FA16J
C_GCM155R71H681KA37D,C,680 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H681KA37-01.pdf,CAP SMD 680 pF X7R 10% 0402 50V,Murata Electronics,GCM155R71H681KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H681KA37D
C_GCM155R71H681KA37J,C,680 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H681KA37-01.pdf,CAP SMD 680 pF X7R 10% 0402 50V,Murata Electronics,GCM155R71H681KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H681KA37J
C_GCM1555C1H681FA16D,C,680 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H681FA16-01.pdf,CAP SMD 680 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H681FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H681FA16D
C_GCM1555C1H681FA16J,C,680 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H681FA16-01.pdf,CAP SMD 680 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H681FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H681FA16J
C_VJ0603Y681KXBAC,C,680 pF,capacitor_footprints:C_0603_1608Metric,https://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP SMD 680 pF X7R 10% 0603 100V,Vishay,VJ0603Y681KXBAC,X7R,10%,100V,0603,1608,VJ0603Y,https://www.trustedparts.com/en/search/CL31/VJ0603Y681KXBAC
C_GCM1555C1H751FA16D,C,750 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H751FA16-01.pdf,CAP SMD 750 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H751FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H751FA16D
C_GCM1555C1H751FA16J,C,750 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H751FA16-01.pdf,CAP SMD 750 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H751FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H751FA16J
C_GCM155R71H821KA37D,C,820 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H821KA37-01.pdf,CAP SMD 820 pF X7R 10% 0402 50V,Murata Electronics,GCM155R71H821KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H821KA37D
C_GCM155R71H821KA37J,C,820 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H821KA37-01.pdf,CAP SMD 820 pF X7R 10% 0402 50V,Murata Electronics,GCM155R71H821KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H821KA37J
C_GCM1555C1H821FA16D,C,820 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H821FA16-01.pdf,CAP SMD 820 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H821FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H821FA16D
C_GCM1555C1H821FA16J,C,820 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H821FA16-01.pdf,CAP SMD 820 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H821FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H821FA16J
