Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Maximum DC Current (A),Diode Type
"D_PTVS54VP1UTP,115",D,54 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 54 V,Nexperia,"PTVS54VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS54VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS58VP1UTP,115",D,58 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 58 V,Nexperia,"PTVS58VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS58VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS60VP1UTP,115",D,60 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 60 V,Nexperia,"PTVS60VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS60VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS64VP1UTP,115",D,64 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 64 V,Nexperia,"PTVS64VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS64VP1UTP,115",0.0,Unidirectional TVS
D_SMBJ5.0CA,D,5 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 5 V,Littelfuse,SMBJ5.0CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ5.0CA,0.0,Bidirectional TVS
D_SMBJ6.0CA,D,6 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 6 V,Littelfuse,SMBJ6.0CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ6.0CA,0.0,Bidirectional TVS
D_SMBJ6.5CA,D,6.5 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 6.5 V,Littelfuse,SMBJ6.5CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ6.5CA,0.0,Bidirectional TVS
D_SMBJ7.0CA,D,7 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 7 V,Littelfuse,SMBJ7.0CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ7.0CA,0.0,Bidirectional TVS
D_SMBJ7.5CA,D,7.5 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 7.5 V,Littelfuse,SMBJ7.5CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ7.5CA,0.0,Bidirectional TVS
D_SMBJ8.0CA,D,8 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 8 V,Littelfuse,SMBJ8.0CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ8.0CA,0.0,Bidirectional TVS
D_SMBJ8.5CA,D,8.5 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 8.5 V,Littelfuse,SMBJ8.5CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ8.5CA,0.0,Bidirectional TVS
D_SMBJ9.0CA,D,9 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 9 V,Littelfuse,SMBJ9.0CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ9.0CA,0.0,Bidirectional TVS
D_SMBJ10CA,D,10 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 10 V,Littelfuse,SMBJ10CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ10CA,0.0,Bidirectional TVS
D_SMBJ11CA,D,11 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 11 V,Littelfuse,SMBJ11CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ11CA,0.0,Bidirectional TVS
D_SMBJ12CA,D,12 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 12 V,Littelfuse,SMBJ12CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ12CA,0.0,Bidirectional TVS
D_SMBJ13CA,D,13 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 13 V,Littelfuse,SMBJ13CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ13CA,0.0,Bidirectional TVS
D_SMBJ14CA,D,14 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 14 V,Littelfuse,SMBJ14CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ14CA,0.0,Bidirectional TVS
D_SMBJ15CA,D,15 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 15 V,Littelfuse,SMBJ15CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ15CA,0.0,Bidirectional TVS
D_SMBJ16CA,D,16 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 16 V,Littelfuse,SMBJ16CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ16CA,0.0,Bidirectional TVS
D_SMBJ17CA,D,17 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 17 V,Littelfuse,SMBJ17CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ17CA,0.0,Bidirectional TVS
D_SMBJ18CA,D,18 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 18 V,Littelfuse,SMBJ18CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ18CA,0.0,Bidirectional TVS
D_SMBJ20CA,D,20 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 20 V,Littelfuse,SMBJ20CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ20CA,0.0,Bidirectional TVS
D_SMBJ22CA,D,22 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 22 V,Littelfuse,SMBJ22CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ22CA,0.0,Bidirectional TVS
D_SMBJ24CA,D,24 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 24 V,Littelfuse,SMBJ24CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ24CA,0.0,Bidirectional TVS
D_SMBJ26CA,D,26 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 26 V,Littelfuse,SMBJ26CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ26CA,0.0,Bidirectional TVS
D_SMBJ28CA,D,28 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 28 V,Littelfuse,SMBJ28CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ28CA,0.0,Bidirectional TVS
D_SMBJ30CA,D,30 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 30 V,Littelfuse,SMBJ30CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ30CA,0.0,Bidirectional TVS
D_SMBJ33CA,D,33 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 33 V,Littelfuse,SMBJ33CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ33CA,0.0,Bidirectional TVS
D_SMBJ36CA,D,36 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 36 V,Littelfuse,SMBJ36CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ36CA,0.0,Bidirectional TVS
D_SMBJ40CA,D,40 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 40 V,Littelfuse,SMBJ40CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ40CA,0.0,Bidirectional TVS
D_SMBJ43CA,D,43 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 43 V,Littelfuse,SMBJ43CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ43CA,0.0,Bidirectional TVS
D_SMBJ45CA,D,45 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 45 V,Littelfuse,SMBJ45CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ45CA,0.0,Bidirectional TVS
D_SMBJ48CA,D,48 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 48 V,Littelfuse,SMBJ48CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ48CA,0.0,Bidirectional TVS
D_SMBJ51CA,D,51 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 51 V,Littelfuse,SMBJ51CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ51CA,0.0,Bidirectional TVS
D_SMBJ54CA,D,54 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 54 V,Littelfuse,SMBJ54CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ54CA,0.0,Bidirectional TVS
D_SMBJ58CA,D,58 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 58 V,Littelfuse,SMBJ58CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ58CA,0.0,Bidirectional TVS
D_SMBJ60CA,D,60 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 60 V,Littelfuse,SMBJ60CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ60CA,0.0,Bidirectional TVS
D_SMBJ64CA,D,64 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 64 V,Littelfuse,SMBJ64CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ64CA,0.0,Bidirectional TVS
D_SMBJ70CA,D,70 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 70 V,Littelfuse,SMBJ70CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ70CA,0.0,Bidirectional TVS
D_SMBJ75CA,D,75 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 75 V,Littelfuse,SMBJ75CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ75CA,0.0,Bidirectional TVS
D_SMBJ78CA,D,78 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 78 V,Littelfuse,SMBJ78CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ78CA,0.0,Bidirectional TVS
D_SMBJ85CA,D,85 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 85 V,Littelfuse,SMBJ85CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ85CA,0.0,Bidirectional TVS
D_SMBJ90CA,D,90 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 90 V,Littelfuse,SMBJ90CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ90CA,0.0,Bidirectional TVS
D_SMBJ100CA,D,100 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 100 V,Littelfuse,SMBJ100CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ100CA,0.0,Bidirectional TVS
D_SMBJ110CA,D,110 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 110 V,Littelfuse,SMBJ110CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ110CA,0.0,Bidirectional TVS
D_SMBJ120CA,D,120 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 120 V,Littelfuse,SMBJ120CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ120CA,0.0,Bidirectional TVS
D_SMBJ130CA,D,130 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 130 V,Littelfuse,SMBJ130CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ130CA,0.0,Bidirectional TVS
D_SMBJ150CA,D,150 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 150 V,Littelfuse,SMBJ150CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ150CA,0.0,Bidirectional TVS
D_SMBJ170CA,D,170 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 170 V,Littelfuse,SMBJ170CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ170CA,0.0,Bidirectional TVS
D_SMBJ180CA,D,180 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 180 V,Littelfuse,SMBJ180CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ180CA,0.0,Bidirectional TVS
D_SMBJ188CA,D,188 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 188 V,Littelfuse,SMBJ188CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ188CA,0.0,Bidirectional TVS
D_SMBJ200CA,D,200 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 200 V,Littelfuse,SMBJ200CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ200CA,0.0,Bidirectional TVS
D_SMBJ220CA,D,220 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 220 V,Littelfuse,SMBJ220CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ220CA,0.0,Bidirectional TVS
D_SMBJ250CA,D,250 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 250 V,Littelfuse,SMBJ250CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ250CA,0.0,Bidirectional TVS
D_SMBJ300CA,D,300 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 300 V,Littelfuse,SMBJ300CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ300CA,0.0,Bidirectional TVS
D_SMBJ350CA,D,350 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 350 V,Littelfuse,SMBJ350CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ350CA,0.0,Bidirectional TVS
D_SMBJ400CA,D,400 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 400 V,Littelfuse,SMBJ400CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ400CA,0.0,Bidirectional TVS
D_SMBJ440CA,D,440 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 440 V,Littelfuse,SMBJ440CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ440CA,0.0,Bidirectional TVS
D_SP4020-01FTG-C,D,3.3 V,diode_footprints:SOD323,https://www.littelfuse.com/assetdocs/tvs-diode-array-sp4020-datasheet?assetguid=b6e2c598-7d86-4fa2-a063-fb053ce07713,Bidirectional TVS SMD 3.3 V,Littelfuse,SP4020-01FTG-C,SP4020-01FTG-C,https://www.trustedparts.com/en/search/SP4020-01FTG-C,0.0,Bidirectional TVS
D_SP4020-01FTG,D,3.3 V,diode_footprints:SOD323,https://www.littelfuse.com/assetdocs/tvs-diode-array-sp4020-datasheet?assetguid=b6e2c598-7d86-4fa2-a063-fb053ce07713,Unidirectional TVS SMD 3.3 V,Littelfuse,SP4020-01FTG,SP4020-01FTG,https://www.trustedparts.com/en/search/SP4020-01FTG,0.0,Unidirectional TVS
D_ESD9M5.0ST5G,D,5.0 V,diode_footprints:SOD323,https://www.onsemi.com/download/data-sheet/pdf/esd9m5.0s-d.pdf,Unidirectional TVS SMD 5.0 V,Onsemi,ESD9M5.0ST5G,ESD9M5.0ST5G,https://www.trustedparts.com/en/search/ESD9M5.0ST5G,0.0,Unidirectional TVS
D_SMCJ5.0A-CA,D,5 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 5 V,STMicroelectronics,SMCJ5.0A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ5.0A/CA,0.0,Bidirectional TVS
D_SMCJ6.0A-CA,D,6 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 6 V,STMicroelectronics,SMCJ6.0A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ6.0A/CA,0.0,Bidirectional TVS
D_SMCJ6.5A-CA,D,6.5 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 6.5 V,STMicroelectronics,SMCJ6.5A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ6.5A/CA,0.0,Bidirectional TVS
D_SMCJ8.5A-CA,D,8.5 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 8.5 V,STMicroelectronics,SMCJ8.5A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ8.5A/CA,0.0,Bidirectional TVS
D_SMCJ10A-CA,D,10 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 10 V,STMicroelectronics,SMCJ10A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ10A/CA,0.0,Bidirectional TVS
D_SMCJ12A-CA,D,12 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 12 V,STMicroelectronics,SMCJ12A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ12A/CA,0.0,Bidirectional TVS
D_SMCJ13A-CA,D,13 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 13 V,STMicroelectronics,SMCJ13A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ13A/CA,0.0,Bidirectional TVS
D_SMCJ15A-CA,D,15 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 15 V,STMicroelectronics,SMCJ15A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ15A/CA,0.0,Bidirectional TVS
D_SMCJ18A-CA,D,18 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 18 V,STMicroelectronics,SMCJ18A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ18A/CA,0.0,Bidirectional TVS
D_SMCJ20A-CA,D,20 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 20 V,STMicroelectronics,SMCJ20A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ20A/CA,0.0,Bidirectional TVS
D_SMCJ22A-CA,D,22 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 22 V,STMicroelectronics,SMCJ22A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ22A/CA,0.0,Bidirectional TVS
D_SMCJ24A-CA,D,24 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 24 V,STMicroelectronics,SMCJ24A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ24A/CA,0.0,Bidirectional TVS
D_SMCJ26A-CA,D,26 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 26 V,STMicroelectronics,SMCJ26A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ26A/CA,0.0,Bidirectional TVS
D_SMCJ28A-CA,D,28 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 28 V,STMicroelectronics,SMCJ28A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ28A/CA,0.0,Bidirectional TVS
D_SMCJ30A-CA,D,30 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 30 V,STMicroelectronics,SMCJ30A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ30A/CA,0.0,Bidirectional TVS
D_SMCJ33A-CA,D,33 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 33 V,STMicroelectronics,SMCJ33A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ33A/CA,0.0,Bidirectional TVS
D_SMCJ36A-CA,D,36 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 36 V,STMicroelectronics,SMCJ36A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ36A/CA,0.0,Bidirectional TVS
D_SMCJ40A-CA,D,40 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 40 V,STMicroelectronics,SMCJ40A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ40A/CA,0.0,Bidirectional TVS
D_SMCJ48A-CA,D,48 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 48 V,STMicroelectronics,SMCJ48A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ48A/CA,0.0,Bidirectional TVS
